sample_SRR7959183	sample_SRR7959184	sample_SRR7959185	sample_SRR8377639	sample_SRR8377638	sample_SRR11509530	sample_SRR11509531	sample_SRR11509532
ASAP2	3.419198	3.60161	3.994174	1.383792	1.710283	9.07325	9.55408	9.36115
ASAP3	15.8438	13.8693	12.09423	12.864741	15.95211	8.016305	8.73011	8.191269
ASB1	11.30694	10.93577	11.10673	8.62697	7.94455	14.45319	14.26904	13.42472
ASB10	0.0189008	0.0284733	0.0215244	0.0201982	0.00524452	0.0349441	0.0180648	0.0177562
ASB11	0.673673	1.111875	1.221088	0.3318717	0.3396205	0.4322649	0.3601045	0.506871
ASB12	1.2221656	1.7075205	1.226109	0.318044006276251	0.377951	0.8844115	0.5257055	0.887855217028
ASB13	6.98364	6.13408	7.71518	5.9146	6.30262	8.96854	5.8508	8.35333
ASB14	0.49864500212497	0.605878	1.03413	0.138620000220062	0.284373000356056	0.702362	0.81978400607364	0.974117
ASB15	0.0315299	0	0	0	0	0	0	0.030129
ASB16	0.505031	0.330428	0.299282	1.34064	2.65495	0.670243	0.499763	0.989492
ASB18	0	0	0	0	0	0	0	0
ASB2	4.69938	4.242340158763	5.01778	0.961039	0.795044	5.95386	5.89324	5.32577
ASB3	11.74691	13.06183	12.140452	10.86066	9.407865	8.81162	9.10001	9.20872
ASB4	0	0	0	0	0	0	0	0
ASB5	7.058249615918	7.213158	7.821188	5.204457	4.4432239	10.277737	11.179371	11.1780712
ASB6	16.70117	14.78566	14.09465	12.39282	12.1044	12.78828	12.03001	11.51273
ASB7	4.92964	5.03005	5.42776	3.63449	3.17882	5.62998	6.6127	5.42551
ASB8	21.79025	20.08946	18.06589	22.23294	22.43013	18.70842	18.74167	18.44763
ASB9	14.66632	12.367807	14.581343	13.094218	10.240206	8.72287	9.170718	8.713287
ASCC1	38.109563	38.193819	34.082686	48.80005	47.68758	31.412619	32.444164	29.31248
ASCC2	19.0861250010821	17.953739	18.72268	15.415865109741	15.26534	16.74551	15.570134	15.025901
ASCC3	8.78114	9.1249	9.39892	4.53614	3.7453	13.3867	13.9067	14.047
ASCL1	0.319646	0.698293	0.698056	0.144556	0.452923	0.037844	0.233666	0.153729
ASCL3	5.93129	7.69926	10.1795	12.1638	13.0854	5.10609	5.61037	4.46692
ASCL4	1.26508	1.09697	1.3757	0.445497	0.46383	1.39698	1.15312	1.52843
ASF1A	112.076	111.387	116.996	153.001	137.864	67.7727	70.4659	69.4974
ASH1L	39.2071	35.1238	38.8294	18.57652	19.48455	39.8791	39.9324	39.19406
ASH2L	37.4903	35.5308	37.4307	29.3085	29.3512	31.7994	34.3319	34.4779
ASIC1	0.2281408	0.3102437	0.1305145	0.138624	0.10588506	3.233526	3.28529486467	3.027745
ASIC2	0.2114933	0.658067	0.4719893	0.39087	0.760196	0.379493	0.599267	0.4884031
ASIC4	0.276873	0.335967	0.359707	0.726563	0.8709521	0.446802	0.331087	0.29683
ASIC5	0.03692097	0.01238665	0.05617716	0.025479386737	0.033093518359	0.25364132322	0.2613165	0.357494
ASIP	0.75036	0.306736	0	0.202498	0	2.5586	1.69171	1.43542
ASL1	2.180182	1.955601	2.07567	0.560698	0.964263	1.031315	1.539458	0.524811
ASL2	43.715745	38.435599	42.559244	15.714441	22.827948	19.0602669	18.750458	18.285608
ASMT	0.112109	0	0.0660813	0.0408982	0.0321322	0.161372	0.165638	0
ASMTL	13.42094	13.01461	14.61725	9.80983	8.11714	15.35241	14.66698	14.79299
ASNA1	75.4253	70.2043	64.0496	108.147	113.917	54.4791	53.8499	54.0576
ASNS	65.831898	69.33639	71.76935	54.232114	46.774972	49.87668	52.03261	52.52126
ASNSD1	39.3174	40.885	42.868	39.4898	33.6929	31.3265	37.4441	33.9009
ASPA	4.70629	5.646870892	6.410853	1.93294910128454	2.207601012	36.1471543	38.3669719	39.347151
ASPDH	2.39261	2.14252	2.22953	2.59223	4.0933	3.4161	3.06831	3.3595
ASPG	25.45604	25.2521	26.85685	14.50251	12.81136454	23.671983	24.9737	24.81721
ASPH	14.667992	17.60734	17.53080307	10.3480687433	11.4932545274	31.545973	32.1796700482298	32.06953058
ASPHD2	0.0617715	0.189181	0.0357314	0.133469	0.173952	1.9167	2.33437	2.1829
ASPM	40.451802	42.408031	44.47555	35.33898	29.6648335	13.403319	14.29199	14.24334
ASPN	6.16013	6.48035	7.55977	3.78732	3.92565	3.30624	3.85935	3.53665
ASRGL1	8.0997438	8.900707	8.291481	6.738197	6.310327	6.311423	6.781846	6.953796
ASS1	503.818	460.951	445.615	78.9684	91.9195	361.649	377.063	351.446
ASTE1	5.383392	4.952474	4.812287	5.451075	5.510777	8.813369	6.811616	6.849778
ASTL	0	0	0	0.0383917	0	0	0	0.0512117
ASTN1	0.079664571	0.009999909	0.19090356	0.074451784	0.0165115	0.99322	1.348756	1.065174344047
ASTN2	0.383602	0.232187	0.228142	0.515317	0.341988	6.32713	7.13948	6.05268
ASXL1	15.21998	14.42854	15.40683	12.33242	11.69511	10.91399	10.91541	10.86036
ASXL2	45.743749	39.87366	41.7487988	28.137176778	24.9825119563	42.3897682251068	43.345924975943	43.45650303415
ASXL3	0.9750727	1.103608	0.961225	0.4844148	0.439887	1.165507	1.126191	1.214627
ASZ1	0	0	0	0	0	0	0	0
AT2	1.23672	1.2869	2.03445	0.549093	0.345706	7.82025	8.72518	6.90721
ATAD1	41.1927	42.355024	41.46169	24.326904	26.127922	41.186564	42.349996	44.711382
ATAD2	34.368176	34.76878	34.97554	25.30759	21.42779	18.39399	18.941949	18.84979
ATAD2B	33.803172	34.9138900046677	37.37498086	19.37851327561	17.459513	30.8579910008315	31.69100200231	31.9979200165871
ATAD3A	22.1211	21.1659	20.124	16.3073	16.944	17.2378	19.036	17.1305
ATAD5	15.571771	16.362483	18.73625	12.54616	10.022022	9.253264	10.370039	10.02207
ATCAY	1.42389	1.430645	1.345735	1.226764	0.8918983	0.378482	0.253758	0.304872
ATE1	17.982568	16.6933700015428	18.63681628	13.6436129	12.58512447	19.2405278	19.0188189	19.20079
ATF1	85.40096	93.35494	96.21065	60.49333	53.13151	64.62285	63.37288	67.421413
ATF2	53.7518	53.3525	58.093	31.0427	26.2485	50.2965	49.9387	49.7958
ATF3	23.329432	24.571394	26.261967	2.427196	1.994721	2.78388	3.390099	2.5713463
ATF4	646.145	604.958	620.274	368.92	387.328	477.573	473.567	483.749
ATF6	25.4953	23.03413	22.987154	12.83274	12.637661	25.95784	25.62566	25.55813
ATF7	18.75217	15.17215	14.66928	22.2849	23.94572	11.21791	10.9847	10.349217
ATF7IP	22.229356051	23.0109523	24.21447177	10.82667775	9.5482358	32.28290758	32.3739103	32.5422923
ATG10	7.809517	9.368618	8.485466	8.544194	6.855612	11.583521	11.078567	12.37848
ATG101	52.666005	54.62505	48.7990280456451	50.62691474	53.594404	46.519546	43.73436477	41.808964102625
ATG12	24.39256	24.48387	23.91863	26.09764	24.74095	30.37344	32.08395	31.91513
ATG13	29.410795945385	29.52248063	28.276222915	18.060979	17.7664318	30.024695	30.293767223	29.553886
ATG14	10.3134	10.751	10.561	7.03706	6.34877	9.79014	11.1718	10.3148
ATG16L1	29.327915	31.510196	30.377642	24.29937	23.2208198	29.43665	29.030788	30.2008866
ATG2B	16.1587	16.597	18.7908	6.92207	5.26599	20.4457	21.9463	22.3672
ATG3	75.8483	77.9006	77.8476	70.9793	62.7455	69.17	76.0832	78.9443
ATG4A	23.53095	23.548072	24.865721	22.11845	21.9239	29.43716	28.063093	28.9973
ATG4B	19.921646	20.388475	21.661902	27.70359	23.91622	19.78588	23.09104	20.49604
ATG4C	4.031842	4.003514	4.603794	3.873129	3.642402	3.88132	4.671041	4.596798
ATG5	23.642057629266	23.9336761375491	27.11981695176	25.7713216096096	21.5943475	23.33103858469	23.0558952519	23.15399
ATG7	10.201286	9.955668	11.618806	6.541545	5.866750654078	8.927966	9.451452	9.637637
ATG9A	15.31473	14.13862	13.41367	11.42789	11.24352	13.89213	14.5228	13.64384
ATG9B	1.423947	1.26209	1.321925	3.005397	3.333283	1.553992	1.520568	1.794728
ATIC	121.725	122.956	122.05	146.06	130.626	129.322	141.602	140.294
ATL1	8.17575	8.85335	8.79792	6.51956	6.057155	12.56402	13.28923	13.1102
ATL2	86.693431745	86.414865	89.86065677082	63.072767	52.423558	48.872864151386	52.849636	54.752149
ATM	11.387136105708	12.5147400568459	13.3088539087524	7.025916	6.4652098	13.861099	13.3215490052361	13.645171000086
ATMIN	10.5536171117329	10.844709492013	11.7178203278144	9.890040705628	8.27934	11.661361387376	11.9597108	12.4579708361016
ATN1	11.84343	10.32039	10.11199	6.50811	7.863064	16.16935	15.29737	15.76065
ATOH1	0.102217	0.107611	0.179866	1.0959	1.75065	0.159024	0.052935	0.0525778
ATOH7	0.393403	0	0	0.108031	0.0674317	0.22401	0	0
ATOH8	0.660078	1.5929	0.862442	1.5491	2.05771	36.4007	32.4599	29.3599
ATOX1	193.428	201.43	190.579	245.312	249.962	225	225.72	229.212
ATP10A	18.1759	17.9978	18.2086	2.29539	1.94652	22.5565	22.6373	22.0718
ATP10B	1.83715	1.9287618	1.971482	1.095196	1.397867	0.0730685	0.0530242	0.0417035
ATP10D	10.0455042	11.096256	10.697921	2.7312059	2.6294195	24.809291	25.23176	24.875271
ATP11A	9.2007101	10.4731754	10.9689450615785	2.200206344418	2.3966622168958	17.173613	16.2609838	16.9870722
ATP11B	36.50395	39.4437527	40.15979	21.2461032	18.9727219	42.763628	45.48249	49.69161764
ATP11C	76.4016640342898	76.0797814	78.445857833252	42.7219070034048	41.2235495277823	80.203135409306	80.493628	78.23546
ATP12A	17.2105	18.9411	19.2606	29.1822	32.3603	0.0523174	0	0.035438
ATP13A1	36.481486	34.23021	35.306365	30.36785	30.53905	36.11216	34.4283	35.24861
ATP13A2	101.8253588973	92.068792	90.15094875128	82.277709304857	96.206473	68.0284	66.861055	65.13058389788
ATP13A3	30.44896	32.0433170142512	33.04393	17.516415	15.578627	31.220014	34.287509	33.311535
ATP13A4	4.977204	5.035137	5.547597	6.537301	7.997053	0.0335294	0	0
ATP13A5	0.0546041	0.016873	0	0	0.0203234	0	0.0161363	0
ATP1A1	140.429	137.817	143.023	98.8875	92.7438	145.358	154.365	150.603
ATP1B1	139.645	127.443	132.629	69.6227	78.1702	148.707	154.384	153.977
ATP1B3	191.677	210.73	219.903	175.237	168.664	114.604	125.594	125.767
ATP1B4	2.316391	1.7310474	2.518267	0.450206	0.873207	23.145571	23.861044	23.087166
ATP23	38.3672911	40.5744732	42.2363417	40.4998452	34.5586385	39.7192603	39.1617418	36.9297564
ATP2A2	68.4561946201	71.53902	74.981051	39.269726	40.197321	86.6021	87.823813	89.561072
ATP2A3	132.994	117.2656	119.0856	95.12176	84.65319	104.9259	107.0102	106.3579
ATP2B1	21.437322	23.270319	23.985727	7.1095586	6.0905445286073	52.078089	53.94802	52.37591
ATP2B2	0.38806	0.367696	0.416815	0.212523	0.262717	0.826239	0.740415	0.733877
ATP2B4	20.726845	19.394628	21.696248	6.4270653253	5.99171510845869	28.24423324	28.04271088	26.79040937
ATP2C1	49.993973	52.373244	53.6137	30.543925	27.669392	52.50678	51.652345	51.188326
ATP2C2	2.74864	2.8362	3.14913	0.791249	1.12947	1.07801	0.659704	0.696841
ATP4B	0.0472879	0.0488915	0.276899	0.0343459	0.161639	0.18022	0.0926224	0.182989
ATP5A1W	13.6064	14.3233	14.7629	0	0.165215	0	0.0946572	0.0467766
ATP5A1Z	285.847	285.036	289.326	289.226	285.678	250.421	257.018	242.862
ATP5C1	223.7712	238.74826	240.3965	274.9518	246.61836	241.0829	250.1984	252.1594
ATP5D	123.789	109.3	107.058	142.715	155.866	103.086	93.8385	90.7186
ATP5E	1024.26	1241.42	1113.18	2708.16	2549.44	1204.97	1216.8	1162.09
ATP5F1	404.657	408.946	405.968	553.285	492.322	410.324	425.464	413.569
ATP5F1B	560.061	534.995	475.287	496.067	511.919	408.259	385.687	380.534
ATP5G1	416.175	378.456	386.124	502.778	476.908	347.9831	352.843	352.9053
ATP5G2	227.401	205.705	212.232	319.763	344.352	179.394	159.411	176.205
ATP5G3	511.85109	487.02644	479.62829	492.9075	499.5456	358.52421	360.74445	351.84186
ATP5H	451.1676	458.1624	478.1453	689.298	616.8829	489.7632	488.6847	463.9566
ATP5I	961.522	1059.64	1048.38	1826.38	1910.32	1013	1047	1016.91
ATP5J	430.785	485.264	511.656	627.087	614.135	467.206	484.793	468.449
ATP5J2	460.626	535.786	541.224	914.912	882.268	588.899	580.487	629.733
ATP5L	1041.18	1117.02	1065.97	2195.28	2111.22	884.633	855.004	872.579
ATP5O	285.975	277.931	262.403	458.401	419.878	283.656	282.417	292.698
ATP5S	8.360431	8.85491	7.6093	12.04098	11.88604	6.2152	6.39779	7.37474
ATP5SL	30.5614	25.1081	25.2157	31.5187	35.0772	22.606	20.967	19.4537
ATP6AP1	127.558	140.473	148.688	95.0464	85.1845	158.09	164.979	168.066
ATP6AP1L	0.813625	0.628667	0.667765	0.592374	0.454968	1.493869	1.128217	1.0661
ATP6AP2	92.8315	96.0457	93.50261	64.33222	63.95187	104.845	109.8697	107.9985
ATP6V0A1	30.4588471	28.290963602	29.628376	13.4219016478442	14.0800441	34.271947	34.459318	32.797754
ATP6V0A2	36.68044	38.22288	38.00477	35.386147	30.353794	38.3154	39.49297	36.79055
ATP6V0A4	2.19991	1.77159714	1.762196	5.66485	8.03321	0.0523578	0.0218603	0.0531866
ATP6V0B	129.001	124.218	122.473	69.6059	74.0532	130.567	128.095	128.308
ATP6V0C	396.31	380.472	389.295	125.392	144.042	295.291	308.087	317.56
ATP6V0D1	76.1906	78.9581	72.8388	43.28301	45.45982	64.0062	63.4148	62.7102
ATP6V0D2	3.81659	3.60707	5.01197	5.50818	5.77746	7.17973	9.15763	7.06515
ATP6V0E1	80.7781	71.9876	84.0537	69.7383	70.4919	97.3645	98.931	102.52
ATP6V0E2	15.26816	14.39005	12.65206	19.32782	21.60608	16.23474	18.58802	16.7705
ATP6V1A	49.78369	44.56202	47.48568	17.0298	15.47058	35.84947	38.78922	39.16704
ATP6V1AL	9.86625	9.25961	8.4428	12.965445	17.038097	9.354787	10.8647581	11.1307989
ATP6V1B2	93.4934	88.6063	94.1086	37.3296	34.0226	73.1359	75.6348	72.8646
ATP6V1C1	51.31465	59.57732	61.277334	33.14616	30.223188	58.930109	65.077643	63.87484
ATP6V1C2	11.400367	11.361964	11.373005	7.20169	9.213449	2.33302700499581	2.88061700274539	2.816067
ATP6V1D	93.562	98.7031	99.1185	79.2403	72.1563	98.1664	105.55	105.555
ATP6V1E1	70.6857	72.2381	72.6678	31.11801	34.31409	47.7204	48.43779	54.3066
ATP6V1G1	202.359	198.084	200.812	180.204	163.055	223.94	248.442	232.798
ATP6V1G3	7.09568	9.88051	11.5697	24.3893	35.8419	3.89523	3.0717	2.57084
ATP6V1H	30.213	33.9118	32.4545	20.9408	18.5932	23.2839	22.7306	23.8586
ATP7B	0.067872	0.0656744	0.079401	0.07661370532509	0.06153800027578	0.0201333	0.0386018	0.122865
ATP8A1	30.71578	33.44445	33.712139	5.1030844	4.0145481	20.48419	21.040178	22.366386
ATP8A2	0.0999851	0.1102942	0.0843267	0.14738	0.145519	2.696645	3.042004	2.8975101
ATP8B1	10.07042646137	10.316397408326	10.49168249612	6.755392	9.337996	0.15551741	0.0741918	0.21071023
ATP8B2	26.757397	23.393875	23.044496	22.121853	25.653419	31.910734	32.203328	31.976382
ATP8B3	1.65011200973757	1.75841	1.5963413	1.7477734	1.934561	1.651286	1.785600579	1.6849554167
ATP8B4	20.549243	20.393249	20.3026	6.746388	7.8226613	12.556249	12.434987	12.399015
ATP9A	7.29847000096758	6.581365208436	7.414338	3.1442644	4.002628	2.77721	2.784138	2.791272
ATP9B	11.34001	11.63084	12.37955	7.67077	6.36649	11.51782	12.20749	12.66764
ATPAF1	13.43094	14.12589	12.89796	11.336325	10.9249	9.96729	10.50369	10.39006
ATPAF2	17.68425	13.39123	13.76254	16.33666	15.62053	13.496300867618	12.769750458667	12.5381600078602
ATPIF1	322.895	274.552	248.16	387.551	404.024	314.32	314.884	310.115
ATR	12.8065	13.1419	13.7314	8.55109	7.05538	9.5971	9.66281	9.17696
ATRAID	63.565	64.9092	62.0314	141.984	150.785	88.0672	94.6369	85.0816
ATRIP	34.836458	32.60544	32.57782	39.458687	40.027567	18.605941	19.832803	19.718953
ATRN	52.232458	49.368321	53.681458	21.165558	18.990323	145.68945	148.09333	150.05389
ATRNL1	1.1578500012015	1.1220030073487	1.232996893266	0.4222517589638	0.44825138117245	0.92573592108534	1.1099177	0.957159004901984
ATRX	61.990122	59.793460201834	64.55836593	22.2572448	17.8950328	52.661596	57.921602	56.740715
ATXN1	12.170719618	11.59208097	12.39730141	4.2371773	4.365428	14.965069	14.057921528	14.933445
ATXN10	14.243025	16.74523	19.087348	15.541568	12.912866	13.687562	13.399016	14.695857
ATXN1L	18.28686	17.77868	19.21516	10.6074	9.93383	18.92027	19.503	20.40199
ATXN2	45.886927	47.6259290088973	47.7223762	23.2381205	22.747404	35.9835325	38.2769760456832	37.7426223
ATXN3	49.1209	53.53762	59.20853	27.70547	23.27204	61.03307	59.85081	63.92492
ATXN7	22.3655	21.7849121	22.000453	15.9756183	14.2236611	16.7919433	16.6741957	16.063137
ATXN7L1	14.46163	15.362594	16.900468	7.7703538	7.791082	20.257666	22.030265	21.1501988
ATXN7L2	10.9892	9.20176	8.99579	14.4433	16.8705	6.25454	6.92208	6.13338
ATXN7L3	59.60423	59.85955	51.88104	60.44996	61.01048	46.3923000174347	44.22859	41.78235
AUH	17.539696	20.027482	12.425133	13.6164569	11.4596842	25.692628	19.752945	18.43766
AUP1	77.74811	78.34231	71.18548	101.476779	108.12434	67.170950602183	70.486347	68.87015
AURKA	65.72946	66.04765	69.52005	92.63222	79.27961	25.46528	25.07911	26.34005
AURKAIP1	79.64382	78.67426	74.821455	84.65906	76.52898	60.5335	59.168036	51.957476
AUTS2	5.480768	5.526903	5.5775205	1.955138	2.7126294	1.81098700051199	1.673959456842	1.75377249
AvBD1	3.86	4.69638	4.62523	2.91708	2.54224	54.1567	62.1565	55.7996
AvBD10	0	0	0	0	0.0969982	1.48005	1.32667	1.16511
AvBD11	0	0	0	0	0	0	0	0
AvBD12	0	0	0	0	0	0	0.262638	0
AvBD13	1.09349	5.78371	0	0	1.73308	3.84916	2.55515	1.32321
AvBD14	0	0.142141	0	0	0	0.196611	0.194948	0.266042
AvBD2	8.715992	8.934376	6.982295	4.212327	4.583236	131.2147	144.98867	129.57665
AvBD3	0	0	0	0	0	0.53309	1.56275	0
AvBD4	0.302485	0	0	0	0.0929138	3.14802	2.06573	4.14279
AvBD5	0.178139	0.410111	0	0.138739	1.22894	0.379747	0.381562	0.192129
AvBD6	0.242973	0.592172	0.999706	0.392106	0.160248	7.13728	9.81088	8.31497
AvBD7	1.8639	2.25168	2.53492	2.80513	1.21947	25.5758	29.8426	31.1038
AvBD8	0.436749	0	0.148418	0.0774978	0.0718989	0	0.123201	0.245854
AvBD9	0	0	0.182579	0	0	3.43816	2.87121	4.38934
AVD	5556.35	5633.29	5699.24	241.682	221.88	112.215	107.601	106.054
AVDL	0	0	0	0	0	0.165321	0.166689	0
AVEN	20.9602	25.4498	22.5257	23.5764	20.521	29.985	24.9649	25.4571
AVL9	9.85033	10.5294	11.1846	8.95683	8.30718	6.65441	7.52164	8.05244
AVP	0.349866	0.60242	0.679925	0.408042	0.328321	0.557855	0.373838	0.188141
AVPI1	56.3284	55.6234	41.4754	53.4535	58.6601	37.1904	36.6361	27.0923
AVPR1A	1.24569	0.893946	0.467091	2.16323	2.00534	0.380441	0	0.450464
AVPR1B	1.09556	1.01299	0.764561	4.48634	3.86484	0.622683	0.319138	0.37919
AVPR2	0.0564725	0.113833	0.1829002	0.056323	0.0314399	0.013099	0.0515365	0
AVR2	0	0	0	0	0	0.347444	0	0.600817
AWAT1	0.78798607002	0.7756301721326	0.65331461763181	1.466599	2.016998	0.926516	1.391381	1.813238
AXDND1	5.83187	6.56821	6.45936	4.35439	5.18795	7.04301	6.63961	7.05868
AXIN1	11.4142661	11.647710542326	11.53741984	7.553139	8.31789923	9.44082	10.098883	10.21958187
AXIN2	4.53068	4.15138	4.36903	1.86591	1.63647	10.0046	9.49795	9.53288
AZI2	64.87292	62.96927	65.4763	46.07462	37.90901	67.09499	72.1104	73.3025
AZIN1	94.29287	93.8361	96.52511	57.52329	57.9097	101.77385	106.33753	102.93483
AZIN2	14.23975	12.868255	12.73089	12.771425	12.206406	6.897014	7.159615	7.740052
B2M	7710.553	7634.206	7506.59	3474.089	3643.598	5708.118	5936.806	5636.734
B3GALNT1	9.60225500016209	9.9835058380359	11.223619426462	9.45226001	8.86835485	17.644588001868	18.690048	19.9908820237623
B3GALNT2	8.313469	8.564979	8.068322	6.011271	6.184507	12.238653	13.604402	12.784263
B3GALT1	0.0292814	0.0590469	0	0.0627472	0.048923	0.625117	0.898528	0.593782
B3GALT2	0.138508	0.147709	0.256168	0.0924722	0.0912276	2.07931	1.87721	1.84496
B3GALT5	1.11445	0.998168	1.28178	0.479818	0.611376	0.236934	0.231053	0.272819
B3GALT6	5.14224	4.77555	5.06148	3.78941	3.74937	3.69129	3.76515	4.07879
B3GAT1	0.035703617507	0.09758253367	0.16455140349	0.1309517	0.0600689	1.426737	1.9299078	1.562511
B3GAT1L	0.773135	0.988303	1.1204220135807	0.245512500557185	0.220235400358581	1.97890999843742	2.271195	2.282452
B3GAT2	3.2498	2.76166	2.186251	2.1654244	2.431305	1.89018	2.59587	2.38131
B3GLCT	11.5939	11.3559	12.6971	6.68683	6.26931	18.6548	19.6294	19.9036
B3GNT2	40.29907	41.984965	40.668333	21.873492	23.335807	30.916218308354	29.189572	28.463205
B3GNT3	9.75162	9.63202	8.47741	15.713	21.493	1.92776	1.14614	1.49358
B3GNT4	14.3176	13.6407	14.0732	7.27936	6.08058	8.06606	8.44063	8.81271
B3GNT5	8.438612	9.191680108099	8.856434	0.8575207	0.8046363	21.698322	23.975647	23.611481
B3GNT7	36.19299	33.97151	32.57419	3.478473	3.671298	0.1633056	0.1963987	0.1558305
B3GNT9	13.3236	13.3061	13.2973	3.74041	5.04493	17.0087	17.5015	17.9904
B3GNTL	0.415311	0.309616	0.210348	0.216807	0.170443	0.799209	0.351387	0.46357
B3GNTL1	4.4903125	5.1258934	5.1959273	2.8285563	2.9568134	13.7161881	13.6155448013884	15.4456242
B4GALNT3	0.520641	0.48486007075	0.571355	0.37279	0.4511638	0.926697	0.947249	0.738123
B4GALNT4	11.72902	11.32613	10.06539	3.4222500176986	3.828949	4.01846	3.68786	3.09077
B4GALT1	27.70959	25.64747	26.65882	12.84656	15.00106	39.2457	35.29441	35.40867
B4GALT2	44.36	41.6852	39.0737	44.7931	47.39	35.4835	36.4767	36.1313
B4GALT3	15.2873	14.0635	14.8936	16.2432	14.3314	15.9776	18.3868	16.5839
B4GALT3_1	27.1311	27.3867	23.281	25.487	27.2779	20.7181	21.8196	20.7017
B4GALT4	22.61855	21.32692	22.59675	18.48844	17.25958	26.20776	25.702	26.62118
B4GALT5	24.08811	21.87551	23.50667	16.953133	17.730788	19.821899	18.69507	17.825914
B4GALT6	11.2109	11.0135	12.4324	7.91577	6.52111	5.54752	5.97639	6.54608
B4GALT7	28.7843	24.2019	23.949	26.5148	30.8189	25.843	27.114	25.5019
B9D1	3.43048	3.870659	3.458287	1.91643	1.822045	3.8953	3.97401	3.972153
B9D2	15.717	13.7423	14.4531	32.4634	36.3404	12.8231	11.2269	13.3737
BAALC	0	0	0	0.0734776	0	0.139846	0.0359947	0.130024
BAAT	6.00549	6.20388	4.59484	4.86245	6.70592	3.29819	3.66199	4.28665
BABAM1	71.9069	69.59572	62.73191	93.7056	94.3054	61.2440376	62.7149479	57.44707
BACE1	29.349404	26.26864	26.94072	16.97602	16.809159	26.38502	23.89672	26.299575
BACE2	11.4705	11.0872	12.004	7.36848	8.50468	5.63458	5.32698	5.99873
BACH1	31.045011	30.80326	33.425978	4.74858	4.836649	35.120986	35.18291	36.025958
BACH2	35.413119	34.67158	35.824495	23.3211770239881	21.901229	11.254645	11.599294	11.8571650023809
BAG1	22.0849	23.91887	24.04251	28.23685	25.5977	26.78464	28.41244	28.13675
BAG2	18.6197	20.5608	20.0071	28.2662	28.8693	9.89146	9.81239	9.97457
BAG3	175.0676	174.9076	185.8747	13.37534	16.60241	151.5383	155.7779	158.9831
BAG4	27.9844	27.6503	27.7194	25.359	26.2991	33.6255	34.4581	33.5309
BAG5	20.8528	20.0377	21.7829	11.7789	10.545	21.8852	23.1747	24.1682
BAHCC1	48.3845	42.753	38.3673	81.7739	94.9473	47.7825	44.5586	45.3694
BAHD1	36.7637	37.3067	37.6684	15.1608	13.3543	28.9868	26.1016	27.7373
BAIAP2	7.350742	5.91566189	5.6020347	3.642551	4.9581120152774	10.8958875	12.1063738055	10.9920300845743
BAIAP2L1	21.7428	23.138	23.0308	12.2302	14.3725	2.20504	3.38727	3.0215
BAIAP2L2	1.65447	1.52934	2.52456	0.215145	0.264943	1.32859	1.32527	1.34916
BAK1	137.192	113.835	109.777	79.6609	66.924	88.231	82.7798	85.3748
BAMBI	7.27307	7.21051	9.79559	11.72253	15.15322	101.9158	102.2956	102.173
BANF1	381.891	312.638	296.994	422.0133	403.81513	230.374	241.206	220.045
BANK1	3.2379	3.76218	3.62865	0.712124	0.87895	10.10301	10.76428	11.95774
BANP	14.7259044	16.2376649	14.5964352	15.6349419	13.7039312	14.231541	14.3396457	12.5970962
BAP1	39.0387	37.1679	34.6792	34.0118	33.8749	35.9122	32.9707	35.0039
BARD1	21.03383	21.28806	20.99442	19.75717	15.85965	6.56972	7.052885	7.55532
BARHL1	0.212783	0.272579	0.370154	0.173578	0.0651113	0.314056	0.136989	0.28713
BARHL2	0.0971932	0.370675	0.43917	0.066095	0.18835	0.329072	0.223134	0.269916
BARL	0.4565487	0.4361569	0.36195	0.307705	0.448581	42.12552	46.46911	42.74008
BARX1	25.1262	25.2732	20.6411	14.9447	18.2271	1.67488	2.21488	2.12448
BARX2	7.33674	7.05871	6.69205	22.4481	37.4202	0.383266	0	0.291504
BASP1	267.49837	248.51907	252.49217	113.03564	105.90831	330.0916	338.0525	340.06012
BATF	61.1858	60.4538	57.5732	113.327	104.261	55.6977	52.3283	57.3665
BATF3	57.54807	62.17259	54.59644	33.560051	30.915416	46.38596	50.18634	44.50915
BAZ1A	33.12289	33.53445	34.46379	20.61834	16.876369	14.87378	15.41466	15.67127
BAZ1B	118.484	111.86401	115.74956	72.9562	67.08581	71.5104	71.70487	69.79364
BAZ2A	47.8882	42.5685	38.3664	29.879	34.5729	34.1764	32.9381	31.2916
BAZ2B	11.134388472	12.3642543309023	12.5410380526709	5.34494378645789	5.28729866316	14.1596863101706	14.6617070323496	14.1718027405062
BBIP1	36.0582	34.5922	32.9229	60.3834	60.3453	78.6071	82.4474	72.4587
BBOF1	0.718209	0.771222	0.531661	0.431263	0.482449	1.06959	0.963043	1.04801
BBOX1	1.206583	1.218329	1.02991	0.318206	0.437685	2.75244	3.013407	2.504255
BBS1	5.38199	4.40155	4.60222	6.96651	6.58323	4.32353	3.52804	4.43526
BBS10	2.9834	3.27858	2.12876	3.81545	4.750794	3.59712	4.19325	2.99852
BBS12	0.940151	0.789456	1.03349	0.398819	0.395363	1.08253	1.22085	1.239
BBS2	20.3945	19.5291	21.686	17.8849	17.7582	16.5645	17.4759	17.0526
BBS4	6.66652	6.64785	6.36135	5.43732	6.2619	5.61676	5.40832	4.66422
BBS5	8.021878	9.556986	9.079457	9.431156	8.409797	6.50551	5.778653	4.970312
